iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
COL,South America,Colombia,2021-10-12,4972236,1518,1454.571,126623,38,31.714,95852.129,29.263,28.04,2440.971,0.733,0.611,0.95,NA,NA,NA,NA,NA,NA,NA,NA,25996447,41685,504.623,0.809,43149,0.838,0.037,27,tests performed,43608145,28166163,19007794,NA,292695,260840,84.07,54.3,36.64,NA,5028,124721,0.24,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-13,4973325,1089,1440.286,126655,32,32.857,95873.122,20.993,27.765,2441.588,0.617,0.633,0.95,NA,NA,NA,NA,NA,NA,NA,NA,26044429,47982,505.554,0.931,43615,0.847,0.037,27,tests performed,43881718,28300881,19199704,NA,273573,263158,84.59,54.56,37.01,NA,5073,123520,0.238,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-14,4974400,1075,1420.857,126692,37,33.857,95893.845,20.723,27.391,2442.301,0.713,0.653,0.96,NA,NA,NA,NA,NA,NA,NA,NA,26092509,48080,506.488,0.933,43496,0.844,0.037,27,tests performed,44137117,28433989,19370919,NA,255399,255406,85.09,54.81,37.34,NA,4924,120911,0.233,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-15,4975656,1256,1401.286,126726,34,34.143,95918.057,24.213,27.013,2442.957,0.655,0.658,0.96,NA,NA,NA,NA,NA,NA,NA,NA,26137957,45448,507.37,0.882,42609,0.827,0.037,27,tests performed,44350661,28647533,19370919,NA,213544,245109,85.5,55.23,37.34,NA,4725,132175,0.255,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-16,4977043,1387,1359.857,126759,33,34.571,95944.795,26.738,26.215,2443.593,0.636,0.666,0.97,NA,NA,NA,NA,NA,NA,NA,NA,26183257,45300,508.249,0.879,43010,0.835,0.038,26.3,tests performed,NA,NA,NA,NA,NA,231440,NA,NA,NA,NA,4462,120020,0.231,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-17,4978689,1646,1365.429,126796,37,34.857,95976.526,31.731,26.322,2444.306,0.713,0.672,0.97,NA,NA,NA,NA,NA,NA,NA,NA,26210517,27260,508.778,0.529,42126,0.818,0.038,26.3,tests performed,44660557,28697781,19724680,NA,NA,236150,86.09,55.32,38.02,NA,4552,116094,0.224,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,158832.56,35.37,6.9,3083.136
COL,South America,Colombia,2021-10-18,4980233,1544,1359.286,126830,34,35,96006.29,29.764,26.204,2444.961,0.655,0.675,0.97,NA,NA,NA,NA,NA,NA,NA,NA,26239165,28648,509.335,0.556,40629,0.789,0.037,27,tests performed,44731300,28731719,19773196,NA,70743,202264,86.23,55.39,38.12,NA,3899,102108,0.197,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-19,4981532,1299,1328,126865,35,34.571,96031.332,25.041,25.6,2445.636,0.675,0.666,0.99,NA,NA,NA,NA,NA,NA,NA,NA,26263930,24765,509.815,0.481,38212,0.742,0.039,25.6,tests performed,NA,NA,NA,NA,NA,194607,NA,NA,NA,NA,3752,98646,0.19,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-20,4982575,1043,1321.429,126886,21,33,96051.438,20.106,25.474,2446.041,0.405,0.636,1.01,NA,NA,NA,NA,NA,NA,NA,NA,26302198,38268,510.558,0.743,36824,0.715,0.04,25,tests performed,NA,NA,NA,NA,NA,189681,NA,NA,NA,NA,3657,97252,0.187,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-21,4983527,952,1303.857,126910,24,31.143,96069.79,18.352,25.135,2446.504,0.463,0.6,1.03,NA,NA,NA,NA,NA,NA,NA,NA,26349031,46833,511.467,0.909,36646,0.711,0.043,23.3,tests performed,NA,NA,NA,NA,NA,187352,NA,NA,NA,NA,3612,96089,0.185,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-22,4984751,1224,1299.286,126931,21,29.286,96093.386,23.596,25.047,2446.908,0.405,0.565,1.06,NA,NA,NA,NA,NA,NA,NA,NA,26394615,45584,512.352,0.885,36665,0.712,0.044,22.7,tests performed,45687674,29231578,20375431,NA,NA,191002,88.07,56.35,39.28,NA,3682,83435,0.161,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-23,4986249,1498,1315.143,126959,28,28.571,96122.264,28.878,25.353,2447.448,0.54,0.551,1.07,NA,NA,NA,NA,NA,NA,NA,NA,26437758,43143,513.189,0.837,36357,0.706,0.045,22.2,tests performed,45879607,29331273,20498474,NA,191933,196285,88.44,56.54,39.52,NA,3784,94088,0.181,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-24,4988021,1772,1333.143,126994,35,28.286,96156.423,34.16,25.7,2448.123,0.675,0.545,1.08,NA,NA,NA,NA,NA,NA,NA,NA,26468456,30698,513.785,0.596,36848,0.715,0.045,22.2,tests performed,46007541,29387056,20586698,NA,127934,192426,88.69,56.65,39.69,NA,3709,98468,0.19,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,159114.47,35.06,5.92,3088.6082
COL,South America,Colombia,2021-10-25,4989681,1660,1349.714,127032,38,28.857,96188.424,32.001,26.019,2448.856,0.733,0.556,1.09,NA,NA,NA,NA,NA,NA,NA,NA,26509571,41115,514.583,0.798,38629,0.75,0.045,22.2,tests performed,46222565,29510179,20720822,NA,215024,213038,89.11,56.89,39.94,NA,4107,111209,0.214,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-26,4991050,1369,1359.714,127067,35,28.857,96214.815,26.391,26.212,2449.53,0.675,0.556,1.1,NA,NA,NA,NA,NA,NA,NA,NA,26553280,43709,515.432,0.848,41336,0.802,0.048,20.8,tests performed,46454693,29639006,20859742,NA,232128,212043,89.55,57.14,40.21,NA,4088,111760,0.215,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-27,4992586,1536,1430.143,127099,32,30.429,96244.425,29.61,27.57,2450.147,0.617,0.587,1.09,NA,NA,NA,NA,NA,NA,NA,NA,26594370,41090,516.23,0.798,41739,0.81,0.046,21.7,tests performed,46698321,29772400,21005191,NA,243628,212691,90.02,57.39,40.49,NA,4100,112964,0.218,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-28,4994014,1428,1498.143,127133,34,31.857,96271.953,27.528,28.88,2450.803,0.655,0.614,1.09,NA,NA,NA,NA,NA,NA,NA,NA,26637577,43207,517.068,0.839,41221,0.8,0.045,22.2,tests performed,46928624,29899710,21141526,NA,230303,211435,90.47,57.64,40.76,NA,4076,113300,0.218,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-29,4995694,1680,1563.286,127159,26,32.571,96304.339,32.386,30.136,2451.304,0.501,0.628,1.08,NA,NA,NA,NA,NA,NA,NA,NA,26685087,47510,517.99,0.922,41496,0.805,0.046,21.7,tests performed,NA,NA,NA,NA,NA,202840,NA,NA,NA,NA,3910,108862,0.21,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-30,4997444,1750,1599.286,127195,36,33.714,96338.075,33.736,30.83,2451.998,0.694,0.65,1.09,NA,NA,NA,NA,NA,NA,NA,NA,26722332,37245,518.713,0.723,40653,0.789,0.045,22.2,tests performed,47286478,30087518,21356231,NA,NA,200982,91.16,58,41.17,NA,3874,108035,0.208,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-10-31,4999048,1604,1575.286,127225,30,33,96368.996,30.921,30.368,2452.576,0.578,0.636,1.09,NA,NA,NA,NA,NA,NA,NA,NA,26752248,29916,519.294,0.581,40542,0.787,0.046,21.7,tests performed,47404063,30172182,21398743,NA,117585,199503,91.38,58.16,41.25,NA,3846,112161,0.216,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,159514.38,34.79,8.54,3096.3708
COL,South America,Colombia,2021-11-01,5000677,1629,1570.857,127258,33,32.286,96400.399,31.403,30.282,2453.212,0.636,0.622,1.1,NA,NA,NA,NA,NA,NA,NA,NA,26788492,36244,519.998,0.704,39846,0.773,0.047,21.3,tests performed,NA,NA,NA,NA,NA,194639,NA,NA,NA,NA,3752,117382,0.226,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-02,5002387,1710,1619.571,127281,23,30.571,96433.364,32.964,31.221,2453.656,0.443,0.589,1.11,NA,NA,NA,NA,NA,NA,NA,NA,26814216,25724,520.497,0.499,37277,0.724,0.045,22.2,tests performed,47766011,NA,21561295,NA,NA,187331,92.08,NA,41.56,NA,3611,121788,0.235,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-03,5003977,1590,1627.286,127311,30,30.286,96464.015,30.651,31.37,2454.234,0.578,0.584,1.12,NA,NA,NA,NA,NA,NA,NA,NA,26854625,40409,521.281,0.784,37179,0.722,0.048,20.8,tests performed,48061615,NA,21682604,NA,295604,194756,92.65,NA,41.8,NA,3754,125542,0.242,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-04,5005402,1425,1626.857,127348,37,30.714,96491.485,27.47,31.362,2454.947,0.713,0.592,1.13,NA,NA,NA,NA,NA,NA,NA,NA,26895508,40883,522.075,0.794,36847,0.715,0.048,20.8,tests performed,48398765,NA,21813816,NA,337150,210020,93.3,NA,42.05,NA,4049,130165,0.251,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-05,5007099,1697,1629.286,127380,32,31.571,96524.199,32.714,31.409,2455.564,0.617,0.609,1.15,NA,NA,NA,NA,NA,NA,NA,NA,26940596,45088,522.95,0.875,36501,0.709,0.05,20,tests performed,NA,NA,NA,NA,NA,236232,NA,NA,NA,NA,4554,139561,0.269,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-06,5009007,1908,1651.857,127417,37,31.714,96560.98,36.781,31.844,2456.277,0.713,0.611,1.16,NA,NA,NA,NA,NA,NA,NA,NA,26985357,44761,523.819,0.869,37575,0.729,0.051,19.6,tests performed,49123580,NA,22069693,NA,NA,262443,94.7,NA,42.54,NA,5059,148956,0.287,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-07,5010982,1975,1704.857,127456,39,33,96599.053,38.073,32.865,2457.029,0.752,0.636,1.18,NA,NA,NA,NA,NA,NA,NA,NA,27015962,30605,524.413,0.594,37673,0.731,0.052,19.2,tests performed,49342027,NA,22140469,NA,218447,276852,95.12,NA,42.68,NA,5337,159672,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,159876.47,34.51,7.55,3103.3997
COL,South America,Colombia,2021-11-08,5012981,1999,1757.714,127488,32,32.857,96637.589,38.536,33.884,2457.646,0.617,0.633,1.19,NA,NA,NA,NA,NA,NA,NA,NA,27061940,45978,525.306,0.892,39064,0.758,0.051,19.6,tests performed,49708227,NA,22249865,NA,366200,303313,95.82,NA,42.89,NA,5847,159672,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-09,5015042,2061,1807.857,127533,45,36,96677.32,39.731,34.851,2458.514,0.867,0.694,1.2,NA,NA,NA,NA,NA,NA,NA,NA,27107361,45421,526.187,0.882,41878,0.813,0.054,18.5,tests performed,NA,NA,NA,NA,NA,336682,NA,NA,NA,NA,6490,159672,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-10,5016959,1917,1854.571,127571,38,37.143,96714.275,36.955,35.751,2459.246,0.733,0.716,1.21,NA,NA,NA,NA,NA,NA,NA,NA,27153610,46249,527.085,0.898,42712,0.829,0.054,18.5,tests performed,50537341,NA,22501438,NA,NA,353675,97.42,NA,43.38,NA,6818,159672,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-11,5019158,2199,1965.143,127610,39,37.429,96756.666,42.391,37.883,2459.998,0.752,0.722,1.2,NA,NA,NA,NA,NA,NA,NA,NA,27204909,51299,528.081,0.996,44200,0.858,0.055,18.2,tests performed,50914404,NA,22626221,NA,377063,359377,98.15,NA,43.62,NA,6928,159672,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-12,5021619,2461,2074.286,127640,30,37.143,96804.108,47.442,39.987,2460.576,0.578,0.716,1.18,NA,NA,NA,NA,NA,NA,NA,NA,27250216,45307,528.96,0.879,44231,0.859,0.054,18.5,tests performed,51316129,NA,22759122,NA,401725,364994,98.92,NA,43.87,NA,7036,159672,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-13,5024263,2644,2179.429,127680,40,37.571,96855.077,50.97,42.014,2461.347,0.771,0.724,1.16,NA,NA,NA,NA,NA,NA,NA,NA,27292573,42357,529.782,0.822,43888,0.852,0.054,18.5,tests performed,NA,NA,NA,NA,NA,349340,NA,NA,NA,NA,6734,159672,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-14,5026822,2559,2262.857,127721,41,37.857,96904.409,49.331,43.622,2462.138,0.79,0.73,1.14,NA,NA,NA,NA,NA,NA,NA,NA,27336701,44128,530.639,0.857,45820,0.889,0.056,17.9,tests performed,51821798,NA,22940295,NA,NA,354253,99.9,NA,44.22,NA,6829,159672,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,160381.77,34.26,10.5,3113.208
COL,South America,Colombia,2021-11-15,5029335,2513,2336.286,127766,45,39.714,96952.853,48.444,45.038,2463.005,0.867,0.766,1.11,NA,NA,NA,NA,NA,NA,NA,NA,27371999,35298,531.324,0.685,44294,0.86,0.057,17.5,tests performed,51955048,NA,22989636,NA,133250,320974,100.16,NA,44.32,NA,6188,159672,0.308,46.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-16,5031945,2610,2414.714,127809,43,39.429,97003.167,50.314,46.55,2463.834,0.829,0.76,1.08,NA,NA,NA,NA,NA,NA,NA,NA,27408264,36265,532.028,0.704,42986,0.834,0.057,17.5,tests performed,52322683,NA,23115023,NA,367635,314271,100.86,NA,44.56,NA,6058,159672,0.308,51.43,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-17,5034266,2321,2472.429,127833,24,37.429,97047.91,44.743,47.662,2464.297,0.463,0.722,1.06,NA,NA,NA,NA,NA,NA,NA,NA,27453100,44836,532.899,0.87,42784,0.83,0.056,17.9,tests performed,52756342,NA,23262045,NA,433659,317000,101.7,NA,44.84,NA,6111,159672,0.308,51.41,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-18,5036287,2021,2447,127865,32,36.429,97086.87,38.96,47.172,2464.914,0.617,0.702,1.05,NA,NA,NA,NA,NA,NA,NA,NA,27500381,47281,533.816,0.918,42210,0.819,0.057,17.5,tests performed,53179680,NA,23405714,NA,423338,323611,102.52,NA,45.12,NA,6238,159672,0.308,51.38,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-19,5038544,2257,2417.857,127912,47,38.857,97130.379,43.509,46.61,2465.82,0.906,0.749,1.05,NA,NA,NA,NA,NA,NA,NA,NA,27552805,52424,534.834,1.018,43227,0.839,0.059,16.9,tests performed,53606557,NA,23544341,NA,426877,327204,103.34,NA,45.39,NA,6308,159672,0.308,51.36,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-20,5040665,2121,2343.143,127963,51,40.429,97171.267,40.888,45.17,2466.803,0.983,0.779,1.06,NA,NA,NA,NA,NA,NA,NA,NA,27592163,39358,535.598,0.764,42799,0.831,0.06,16.7,tests performed,53986327,NA,23663901,NA,379770,345338,104.07,NA,45.62,NA,6657,159672,0.308,51.34,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-21,5042822,2157,2285.714,128013,50,41.714,97212.848,41.582,44.063,2467.767,0.964,0.804,1.07,NA,NA,NA,NA,NA,NA,NA,NA,27633720,41557,536.405,0.807,42431,0.824,0.059,16.9,tests performed,54179166,NA,23722622,NA,192839,336767,104.44,NA,45.73,NA,6492,159672,0.308,51.33,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,160877.67,34.02,10.29,3122.8342
COL,South America,Colombia,2021-11-22,5045412,2590,2296.714,128054,41,41.143,97262.777,49.929,44.275,2468.557,0.79,0.793,1.07,NA,NA,NA,NA,NA,NA,NA,NA,27687142,53422,537.442,1.037,45020,0.874,0.06,16.7,tests performed,54578363,NA,23848604,NA,399197,374759,105.21,NA,45.97,NA,7224,159672,0.308,51.3,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-23,5048061,2649,2302.286,128093,39,40.571,97313.843,51.066,44.382,2469.309,0.752,0.782,1.06,NA,NA,NA,NA,NA,NA,NA,NA,27730540,43398,538.284,0.842,46039,0.894,0.06,16.7,tests performed,54982453,NA,23968195,NA,404090,379967,105.99,NA,46.2,NA,7325,159672,0.308,51.28,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-24,5050255,2194,2284.143,128138,45,43.571,97356.137,42.295,44.032,2470.176,0.867,0.84,1.05,NA,NA,NA,NA,NA,NA,NA,NA,27782429,51889,539.291,1.007,47047,0.913,0.058,17.2,tests performed,55391614,NA,24089350,NA,409161,376467,106.78,NA,46.44,NA,7257,159672,0.308,51.26,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-25,5052733,2478,2349.429,128188,50,46.143,97403.907,47.77,45.291,2471.14,0.964,0.89,1.04,NA,NA,NA,NA,NA,NA,NA,NA,27833471,51042,540.282,0.991,47584,0.924,0.058,17.2,tests performed,NA,NA,NA,NA,NA,373678,NA,NA,NA,NA,7204,159672,0.308,51.26,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-26,5055253,2520,2387,128236,48,46.286,97452.486,48.579,46.015,2472.066,0.925,0.892,1.03,NA,NA,NA,NA,NA,NA,NA,NA,27886578,53107,541.313,1.031,47682,0.926,0.058,17.2,tests performed,56199245,NA,24331295,NA,NA,370384,108.34,NA,46.9,NA,7140,159672,0.308,51.22,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-27,5057897,2644,2461.714,128290,54,46.714,97503.456,50.97,47.456,2473.107,1.041,0.901,1,NA,NA,NA,NA,NA,NA,NA,NA,27918068,31490,541.924,0.611,46558,0.904,0.058,17.2,tests performed,56518538,NA,24420606,NA,319293,361744,108.95,NA,47.08,NA,6974,159672,0.308,46.73,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-28,5060557,2660,2533.571,128343,53,47.143,97554.734,51.278,48.841,2474.128,1.022,0.909,0.99,NA,NA,NA,NA,NA,NA,NA,NA,27960329,42261,542.744,0.82,46658,0.906,0.058,17.2,tests performed,56705122,NA,24478676,NA,186584,360851,109.31,NA,47.19,NA,6956,159672,0.308,46.71,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,161336.17,33.77,9.45,3131.7341
COL,South America,Colombia,2021-11-29,5063177,2620,2537.857,128394,51,48.571,97605.241,50.507,48.923,2475.111,0.983,0.936,0.98,NA,NA,NA,NA,NA,NA,NA,NA,28007231,46902,543.655,0.91,45727,0.888,0.058,17.2,tests performed,57087983,NA,24597537,NA,382861,358517,110.05,NA,47.42,NA,6911,159672,0.308,46.68,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-11-30,5065373,2196,2473.143,128437,43,49.143,97647.574,42.333,47.676,2475.94,0.829,0.947,0.97,NA,NA,NA,NA,NA,NA,NA,NA,28055048,47817,544.583,0.928,46358,0.9,0.057,17.5,tests performed,57521265,NA,24744249,NA,433282,362687,110.89,NA,47.7,NA,6992,159672,0.308,46.64,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-12-01,5067348,1975,2441.857,128473,36,47.857,97685.647,38.073,47.073,2476.634,0.694,0.923,0.96,NA,NA,NA,NA,NA,NA,NA,NA,28103011,47963,545.514,0.931,45797,0.889,0.057,17.5,tests performed,58251973,NA,25028663,NA,730708,408623,112.3,NA,48.25,NA,7877,159672,0.308,46.55,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-12-02,5069644,2296,2415.857,128528,55,48.571,97729.908,44.261,46.572,2477.695,1.06,0.936,0.95,NA,NA,NA,NA,NA,NA,NA,NA,28149725,46714,546.421,0.907,45179,0.877,0.057,17.5,tests performed,NA,NA,NA,NA,NA,375115,NA,NA,NA,NA,7231,159672,0.308,46.55,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
COL,South America,Colombia,2021-12-03,5071817,2173,2366.286,128586,58,50,97771.798,41.89,45.616,2478.813,1.118,0.964,0.94,NA,NA,NA,NA,NA,NA,NA,NA,28201055,51330,547.417,0.996,44925,0.872,0.056,17.9,tests performed,58590490,NA,25168977,NA,NA,341606,112.95,NA,48.52,NA,6585,159672,0.308,46.51,44.223,32.2,7.646,4.312,13254.949,4.5,124.24,7.44,4.7,13.5,65.386,1.71,77.29,0.767,51874028,NA,NA,NA,NA
